pasada,pattern_file,idx_ini,idx_fin,dur_points,reasons,vh_kmh_max,grade_percent_extreme,vz_m_per_min_extreme,max_dx_m_s,max_dy_m_s,max_dz_m_s,plot_path,gpx_path
12,12_pattern_aligned_resampled.gpx,0,2,2,DZ_HAMPEL,8.789,1.156,1.693,1.837,1.608,0.028,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,12,14,2,DZ_HAMPEL,11.159,-7.874,-13.255,2.777,1.496,0.221,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,116,122,6,DZ_HAMPEL,12.949,-6.444,-11.899,2.019,3.405,0.198,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,287,289,2,DZ_HAMPEL,17.194,17.534,48.545,2.806,3.975,0.809,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,307,309,2,DZ_HAMPEL,19.102,5.994,19.083,0.472,5.285,0.318,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,326,328,2,DZ_HAMPEL,20.424,-19.494,-63.113,0.370,5.672,1.052,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,374,376,2,DZ_HAMPEL,16.556,-17.134,-47.278,1.688,4.370,0.788,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,383,386,3,DZ_HAMPEL,23.789,4.120,16.334,2.005,6.297,0.272,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,621,627,6,DZ_HAMPEL,12.690,-4.980,-10.532,1.904,3.143,0.176,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,907,909,2,DZ_HAMPEL,8.576,-14.989,-20.238,2.319,0.545,0.337,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,1014,1019,5,DZ_HAMPEL,13.018,-20.012,-27.932,1.675,3.598,0.466,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,1039,1042,3,DZ_HAMPEL,9.146,12.624,19.242,2.336,0.999,0.321,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,1120,1122,2,DZ_HAMPEL,17.321,0.000,0.000,1.012,4.704,0.000,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,1976,1979,3,DZ_HAMPEL,15.163,-12.882,-32.485,1.941,3.934,0.541,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,2335,2341,6,DZ_HAMPEL,12.470,3.378,7.020,0.825,3.371,0.117,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,2384,2390,6,DZ_HAMPEL,14.723,7.969,18.641,1.114,4.090,0.311,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,2711,2713,2,DZ_HAMPEL,11.952,15.849,28.882,1.093,3.144,0.481,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,3084,3086,2,DZ_HAMPEL,7.510,-4.751,-5.947,1.404,1.554,0.099,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,3401,3403,2,DZ_HAMPEL,2.192,-21.157,-7.729,0.287,0.537,0.129,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,3407,3409,2,DZ_HAMPEL,6.476,27.216,29.376,0.908,1.634,0.490,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,3437,3440,3,DZ_HAMPEL,11.105,-21.999,-37.485,0.779,2.985,0.625,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,4091,4093,2,DZ_HAMPEL,10.566,-22.731,-40.027,2.016,2.885,0.667,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,4371,4374,3,DZ_HAMPEL,5.160,13.841,11.903,0.986,1.040,0.198,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,4423,4426,3,DZ_HAMPEL,13.061,4.517,9.833,3.594,0.492,0.164,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,4429,4434,5,DZ_HAMPEL,13.562,2.767,6.001,3.469,1.929,0.100,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,4540,4543,3,DZ_HAMPEL,17.691,24.207,68.239,4.847,0.809,1.137,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5109,5115,6,DZ_HAMPEL,15.069,15.128,36.832,0.763,4.149,0.614,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5186,5188,2,DZ_HAMPEL,14.193,28.265,66.858,2.201,3.383,1.114,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5241,5243,2,DZ_HAMPEL,22.430,-17.349,-64.855,6.227,1.271,1.081,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5451,5453,2,DZ_HAMPEL,18.254,18.038,54.879,4.944,1.126,0.915,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5523,5525,2,DZ_HAMPEL,15.175,4.541,11.486,2.806,3.235,0.191,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,5875,5881,6,DZ_HAMPEL,11.021,0.604,1.110,1.401,2.722,0.019,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,6535,6541,6,DZ_HAMPEL,12.067,2.157,4.209,2.509,2.439,0.070,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
12,12_pattern_aligned_resampled.gpx,6819,6822,3,DZ_HAMPEL,13.695,-16.853,-32.848,2.506,2.862,0.547,data\reports\plots\12_pattern_aligned_resampled.png,data\reports\gpx\12_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,140,142,2,DZ_HAMPEL,19.493,14.941,48.539,3.191,4.375,0.809,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,307,313,6,DZ_HAMPEL,26.808,-15.020,-67.110,7.386,1.334,1.119,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,323,325,2,DZ_HAMPEL,20.857,-12.254,-37.676,4.595,3.529,0.628,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,326,328,2,DZ_HAMPEL,18.963,8.775,27.690,3.983,3.695,0.462,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,335,339,4,DZ_HAMPEL,22.065,-2.520,-8.890,4.592,4.680,0.148,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,342,344,2,DZ_HAMPEL,21.184,-3.544,-12.513,2.435,5.458,0.209,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,429,433,4,DZ_HAMPEL,20.183,-9.004,-30.288,0.357,5.595,0.505,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,456,460,4,DZ_HAMPEL,15.450,0.493,1.269,2.264,3.646,0.021,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,466,470,4,DZ_HAMPEL,18.012,3.229,9.692,0.711,4.952,0.162,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,607,610,3,DZ_HAMPEL,18.208,0.000,0.000,2.280,4.515,0.000,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
13,13_pattern_aligned_resampled.gpx,670,673,3,DZ_HAMPEL,20.071,-4.859,-16.254,5.097,2.259,0.271,data\reports\plots\13_pattern_aligned_resampled.png,data\reports\gpx\13_pattern_aligned_resampled_anomalies.gpx
