pasada,pattern_file,fix_type,idx_ini,idx_fin,dz_median_diff_m,max_abs_slope_before
4d,4d_pattern.gpx,SPIKE,573,574,27.144167073857943,0.3500366638921661
4d,4d_pattern.gpx,STEP,582,586,26.858434692305536,0.44133077747532484
4d,4d_pattern.gpx,STEP,594,601,33.576540146183675,0.6591581104890692
4d,4d_pattern.gpx,SPIKE,606,607,33.32762493327766,0.2223610691598431
4d,4d_pattern.gpx,SPIKE,610,611,39.91660932270486,0.33475893613046126
4d,4d_pattern.gpx,STEP,614,617,43.4835618544796,0.43837328343221743
4d,4d_pattern.gpx,STEP,619,621,43.00221531586419,0.34746222061696636
4d,4d_pattern.gpx,SPIKE,624,625,42.529547001845344,0.521818384814804
4d,4d_pattern.gpx,STEP,630,632,46.22924008281552,0.3260261877270773
4d,4d_pattern.gpx,STEP,637,648,60.07717370358216,0.33763803713043916
4d,4d_pattern.gpx,STEP,678,680,-10.599999999999909,0.4411443192426207
4d,4d_pattern.gpx,SPIKE,682,683,-3.2327917884869066,0.2475121269192045
4d,4d_pattern.gpx,SPIKE,701,702,-2.300000000000068,0.5097504493824653
4d,4d_pattern.gpx,SPIKE,704,705,0.0,0.32535747783827657
4d,4d_pattern.gpx,SPIKE,707,708,0.6000000000000227,0.5935425692535086
4d,4d_pattern.gpx,SPIKE,730,731,4.0,0.26686084954851086
4d,4d_pattern.gpx,SPIKE,740,741,-5.7000000000000455,0.5828555199455167
4d,4d_pattern.gpx,SPIKE,743,744,-5.824338551448477,0.37613349887459835
4d,4d_pattern.gpx,SPIKE,755,756,11.700000000000045,0.2513246974731236
4d,4d_pattern.gpx,SPIKE,762,763,16.5,0.2988493008352662
4d,4d_pattern.gpx,SPIKE,768,769,14.100000000000023,0.27839043412028397
4d,4d_pattern.gpx,STEP,778,781,19.700000000000045,0.3491726291966928
4d,4d_pattern.gpx,STEP,789,801,-39.54598043997726,0.6369456399701009
4d,4d_pattern.gpx,SPIKE,815,816,-11.899999999999977,0.4608089416848489
4d,4d_pattern.gpx,SPIKE,822,823,-9.996487706207972,0.32298657215039606
4d,4d_pattern.gpx,SPIKE,826,827,-8.399999999999977,0.4871553720959406
4d,4d_pattern.gpx,SPIKE,829,830,-8.600000000000023,0.38970843797793137
4d,4d_pattern.gpx,SPIKE,840,841,-2.191536639197693,0.24684828552845306
4d,4d_pattern.gpx,STEP,859,867,27.5,0.43893401594148007
4d,4d_pattern.gpx,SPIKE,874,875,0.34470686592192123,0.21216178709633654
4d,4d_pattern.gpx,SPIKE,880,881,-4.899999999999977,0.44085977273918314
4d,4d_pattern.gpx,SPIKE,899,900,10.899999999999977,0.3795759423805624
4d,4d_pattern.gpx,SPIKE,911,912,5.399999999999977,0.2945642843304853
4d,4d_pattern.gpx,SPIKE,961,962,-4.2999999999999545,0.4131070026591041
4d,4d_pattern.gpx,SPIKE,980,981,1.3999999999999773,0.2448034586741563
4d,4d_pattern.gpx,STEP,1046,1050,-6.100000000000023,0.38212713099322626
4d,4d_pattern.gpx,SPIKE,1056,1057,-0.177448541373451,0.23378060408599166
4d,4d_pattern.gpx,STEP,1076,1078,17.100000000000023,0.26624134006379785
4d,4d_pattern.gpx,STEP,1085,1089,26.25005797494896,0.3531859747962427
4d,4d_pattern.gpx,STEP,1091,1095,22.49912139890489,0.3318541514721107
4d,4d_pattern.gpx,SPIKE,1097,1098,12.110864964355414,0.39048589448453314
4d,4d_pattern.gpx,STEP,1100,1103,9.659470518270268,0.5298426425016461
4d,4d_pattern.gpx,SPIKE,1113,1114,7.5291325547804036,0.25353489451965855
4d,4d_pattern.gpx,STEP,1126,1130,-16.0,0.41189884668894877
4d,4d_pattern.gpx,STEP,1146,1148,-11.399999999999977,0.38490934114839015
4d,4d_pattern.gpx,STEP,1180,1186,28.0,0.4115166540636317
4d,4d_pattern.gpx,STEP,1188,1206,32.428237710402755,0.489194512469692
4d,4d_pattern.gpx,SPIKE,1212,1213,10.297200224229869,0.44316003608901033
4d,4d_pattern.gpx,STEP,1226,1228,-13.600000000000023,0.8004690879597043
4d,4d_pattern.gpx,STEP,1244,1249,27.529389455303203,0.41527257218205477
4d,4d_pattern.gpx,STEP,1251,1255,28.2592637495261,0.37942311836378756
4d,4d_pattern.gpx,STEP,1257,1264,28.38237537287705,0.3418679379762961
4d,4d_pattern.gpx,STEP,1300,1304,-3.400000000000091,0.3412351125600571
4d,4d_pattern.gpx,SPIKE,1306,1307,-0.9336263606423927,0.5653164750993137
4d,4d_pattern.gpx,SPIKE,1351,1352,13.0,0.27683345606374654
4d,4d_pattern.gpx,SPIKE,1354,1355,13.0,0.48298240883233995
4d,4d_pattern.gpx,SPIKE,1361,1362,5.7999999999999545,0.2879311800565432
4d,4d_pattern.gpx,SPIKE,1368,1369,3.400000000000091,0.28597543845281664
4d,4d_pattern.gpx,SPIKE,1386,1387,-7.7000000000000455,0.38145333283716376
4d,4d_pattern.gpx,STEP,1395,1400,-21.399999999999864,0.42093318081445125
4d,4d_pattern.gpx,SPIKE,1403,1404,-14.93776787731963,0.37707236012295303
4d,4d_pattern.gpx,SPIKE,1421,1422,-4.099999999999909,0.3690072910404226
4d,4d_pattern.gpx,STEP,1483,1486,20.90000000000009,0.27970686780493736
4d,4d_pattern.gpx,STEP,1491,1493,12.00159718899772,0.28709203057498117
4d,4d_pattern.gpx,SPIKE,1502,1503,8.388949133470987,0.2754413593914586
4d,4d_pattern.gpx,SPIKE,1513,1514,0.3000000000001819,0.46877565595095205
4d,4d_pattern.gpx,STEP,1520,1522,4.599999999999909,0.29997525676174924
4d,4d_pattern.gpx,SPIKE,1548,1549,17.200000000000045,0.2941301557698101
4d,4d_pattern.gpx,SPIKE,1552,1553,18.0,0.2571586644903318
5,5_pattern.gpx,SPIKE,54,55,15.700000000000017,21.29700059878161
5,5_pattern.gpx,STEP,60,62,18.399999999999977,0.27923587995032684
5,5_pattern.gpx,SPIKE,64,65,15.502735587665143,0.4098264690888959
5,5_pattern.gpx,SPIKE,74,75,16.500764749761686,0.24371916210115996
5,5_pattern.gpx,SPIKE,80,81,13.599999999999966,0.28074840530830697
5,5_pattern.gpx,SPIKE,117,118,10.5,0.25454110565974014
5,5_pattern.gpx,SPIKE,149,150,12.400000000000034,0.24189251887497148
5,5_pattern.gpx,SPIKE,153,154,14.600000000000023,0.2401345304441615
5,5_pattern.gpx,STEP,158,160,20.90066017920401,0.29323289400811914
5,5_pattern.gpx,STEP,167,175,29.456593554199742,0.6591029868406951
5,5_pattern.gpx,STEP,177,188,25.027753464695877,0.34079002506001665
5,5_pattern.gpx,STEP,190,193,17.066242710822905,0.4069080741741564
5,5_pattern.gpx,SPIKE,195,196,15.820487774170715,0.4296364389822799
5,5_pattern.gpx,STEP,198,202,19.124570676189762,0.3753623012764772
5,5_pattern.gpx,STEP,206,208,19.13131489841885,0.3291777079017635
5,5_pattern.gpx,STEP,287,294,28.900000000000034,0.5613301240196834
5,5_pattern.gpx,STEP,308,312,26.305175987865198,0.3082460256367903
5,5_pattern.gpx,STEP,314,316,19.561038368629568,0.6011407573841394
5,5_pattern.gpx,STEP,332,334,25.09554527999751,0.30442957508307184
5,5_pattern.gpx,STEP,339,343,26.358308817142074,0.2878048601649385
5,5_pattern.gpx,STEP,345,348,18.543860955012235,0.29773355923981487
5,5_pattern.gpx,SPIKE,370,371,-23.5,0.2488112820753057
5,5_pattern.gpx,SPIKE,373,374,-25.099999999999966,0.28462356228210595
5,5_pattern.gpx,SPIKE,383,384,-21.30000000000001,0.24381700088657698
5,5_pattern.gpx,STEP,395,397,-18.299999999999955,0.2555532203086321
5,5_pattern.gpx,STEP,412,416,-18.22704230617711,0.7858132790771889
5,5_pattern.gpx,STEP,419,422,-9.839927906575156,0.5051656794476345
5,5_pattern.gpx,STEP,424,431,-14.256678962400827,0.4994861354054257
5,5_pattern.gpx,STEP,439,447,-15.289379811385743,0.6838516147747983
5,5_pattern.gpx,SPIKE,700,701,1.3000000000000114,1.6732631044713941
5,5_pattern.gpx,SPIKE,820,821,0.0,4.432592849628155
5,5_pattern.gpx,SPIKE,839,840,-6.800000000000011,1.9185883431829749
5,5_pattern.gpx,STEP,912,914,7.5,0.28493817293120616
5,5_pattern.gpx,SPIKE,1189,1190,-0.39999999999997726,0.38163723891714263
5,5_pattern.gpx,SPIKE,1216,1217,3.099999999999966,1.1754050977807662
5,5_pattern.gpx,STEP,1224,1227,1.7628876013064314,0.8704876728303597
5,5_pattern.gpx,SPIKE,1287,1290,0.5,1.7017891065960649
5,5_pattern.gpx,SPIKE,1294,1297,0.30000000000001137,0.8648081613790372
5,5_pattern.gpx,SPIKE,1348,1349,-1.400000000000034,3.540149847239721
5,5_pattern.gpx,SPIKE,1410,1411,1.8999999999999773,1.2243517928328558
5,5_pattern.gpx,SPIKE,1470,1471,0.6999999999999886,0.9356986709250461
5,5_pattern.gpx,SPIKE,1519,1520,5.600000000000023,1.1032349239715495
6,6_pattern.gpx,SPIKE,76,77,-5.600000000000023,1.1026058613987553
6,6_pattern.gpx,SPIKE,125,126,2.599999999999966,0.9356750467654122
6,6_pattern.gpx,SPIKE,185,186,-1.8999999999999773,1.2243345837943518
6,6_pattern.gpx,SPIKE,247,248,1.3000000000000114,3.539595461383859
6,6_pattern.gpx,SPIKE,299,302,-0.30000000000001137,0.8645582974851848
6,6_pattern.gpx,SPIKE,306,309,-0.5,1.701020471611065
6,6_pattern.gpx,STEP,369,372,-2.3000000000000114,0.8698998679132312
6,6_pattern.gpx,SPIKE,379,380,-2.9497160270224185,1.1750594448463108
6,6_pattern.gpx,SPIKE,406,407,0.19999999999998863,0.38152177951264227
6,6_pattern.gpx,STEP,682,684,-7.600000000000023,0.2848947944710854
6,6_pattern.gpx,SPIKE,756,757,6.100000000000023,1.917222487621149
6,6_pattern.gpx,SPIKE,775,776,0.30000000000001137,4.4312763685725445
6,6_pattern.gpx,SPIKE,895,896,-1.0,1.6729915446218113
6,6_pattern.gpx,STEP,1149,1157,15.0,0.6837475064705499
6,6_pattern.gpx,STEP,1165,1172,17.064463826275755,0.49915688268346703
6,6_pattern.gpx,STEP,1174,1177,11.795913516907035,0.5048048866878951
6,6_pattern.gpx,STEP,1180,1184,15.767240834486586,0.7852520458954629
6,6_pattern.gpx,STEP,1199,1201,19.35582359234394,0.255398082849865
6,6_pattern.gpx,SPIKE,1212,1213,22.521344557944246,0.24368645371484865
6,6_pattern.gpx,SPIKE,1222,1223,25.100000000000023,0.2844564482749623
6,6_pattern.gpx,SPIKE,1225,1226,22.399999999999977,0.24865274204409168
6,6_pattern.gpx,STEP,1248,1251,-21.19999999999999,0.297521391044311
6,6_pattern.gpx,STEP,1253,1257,-21.353567147740534,0.2876057986944529
6,6_pattern.gpx,STEP,1262,1264,-19.63818682372539,0.30421222622738925
6,6_pattern.gpx,STEP,1280,1282,-21.709117483218222,0.6009364406992819
6,6_pattern.gpx,STEP,1284,1288,-24.215753212637537,0.30812926924493755
6,6_pattern.gpx,STEP,1302,1309,-28.319536996787917,0.5613148924303577
6,6_pattern.gpx,STEP,1388,1390,-15.699999999999989,0.32906853691635923
6,6_pattern.gpx,STEP,1394,1398,-14.93070484265678,0.3753023110768455
6,6_pattern.gpx,SPIKE,1400,1401,-12.6914885974129,0.4294341317179177
6,6_pattern.gpx,STEP,1403,1406,-14.568967817862017,0.4066240613360188
6,6_pattern.gpx,STEP,1408,1419,-26.177719382141845,0.3405497727370135
6,6_pattern.gpx,STEP,1421,1429,-30.937684900448687,0.6589687756931519
6,6_pattern.gpx,STEP,1436,1438,-24.47139173747837,0.2930343640892677
6,6_pattern.gpx,SPIKE,1442,1443,-16.62016037707241,0.23997237736359453
6,6_pattern.gpx,SPIKE,1446,1447,-14.809040774653056,0.24172678083126775
6,6_pattern.gpx,SPIKE,1478,1479,-10.5,0.25442613888860205
6,6_pattern.gpx,SPIKE,1515,1516,-14.100000000000023,0.28066997269665056
6,6_pattern.gpx,SPIKE,1521,1522,-16.19999999999999,0.24364527633176247
6,6_pattern.gpx,SPIKE,1531,1532,-17.700000000000045,0.4096321593194363
6,6_pattern.gpx,STEP,1534,1536,-18.299999999999955,0.27923332778302057
6,6_pattern.gpx,SPIKE,1541,1542,-16.87033220932068,21.289264225252534
